subid,stim_1,stim_2,type,calculation,accuracy,block,trial_nr
4985,10,7,mult,70,1,3,1
4985,21,8,mult,168,1,3,2
4985,5,14,add,19,1,3,3
4985,23,19,mult,437,1,3,4
4985,15,2,mult,30,1,3,5
4985,7,16,mult,112,1,3,6
4985,7,14,mult,98,1,3,7
4985,14,13,mult,182,1,3,8
4985,19,6,mult,114,1,3,9
4985,13,21,add,34,1,3,10
5578,10,7,mult,70,1,3,1
5578,19,6,mult,114,1,3,2
5578,7,14,mult,108,0,3,3
5578,5,14,add,19,1,3,4
5578,7,16,mult,112,1,3,5
5578,15,2,mult,30,1,3,6
5578,23,19,mult,587,0,3,7
5578,21,8,mult,168,1,3,8
5578,13,21,add,34,1,3,9
5578,14,13,mult,183,0,3,10
5362,19,6,mult,114,1,3,1
5362,7,14,mult,98,1,3,2
5362,14,13,mult,182,1,3,3
5362,7,16,mult,112,1,3,4
5362,5,14,add,19,1,3,5
5362,23,19,mult,437,1,3,6
5362,21,8,mult,168,1,3,7
5362,15,2,mult,30,1,3,8
5362,10,7,mult,70,1,3,9
5362,13,21,add,34,1,3,10
5543,23,19,mult,437,1,3,1
5543,7,16,mult,263,0,3,2
5543,19,6,mult,114,1,3,3
5543,10,7,mult,70,1,3,4
5543,15,2,mult,30,1,3,5
5543,13,21,add,34,1,3,6
5543,14,13,mult,183,0,3,7
5543,21,8,mult,168,1,3,8
5543,7,14,mult,98,1,3,9
5543,5,14,add,19,1,3,10
5558,23,19,mult,437,1,3,1
5558,21,8,mult,168,1,3,2
5558,5,14,add,19,1,3,3
5558,13,21,add,34,1,3,4
5558,7,16,mult,112,1,3,5
5558,10,7,mult,70,1,3,6
5558,14,13,mult,183,0,3,7
5558,19,6,mult,114,1,3,8
5558,15,2,mult,30,1,3,9
5558,7,14,mult,98,1,3,10
5043,13,21,add,34,1,3,1
5043,19,6,mult,104,0,3,2
5043,14,13,mult,182,1,3,3
5043,7,14,mult,98,1,3,4
5043,23,19,mult,437,1,3,5
5043,21,8,mult,198,0,3,6
5043,5,14,add,19,1,3,7
5043,7,16,mult,112,1,3,8
5043,10,7,mult,70,1,3,9
5043,15,2,mult,30,1,3,10
5311,14,13,mult,182,1,3,1
5311,7,16,mult,112,1,3,2
5311,10,7,mult,70,1,3,3
5311,7,14,mult,98,1,3,4
5311,15,2,mult,30,1,3,5
5311,13,21,add,34,1,3,6
5311,21,8,mult,168,1,3,7
5311,5,14,add,19,1,3,8
5311,19,6,mult,114,1,3,9
5311,23,19,mult,227,0,3,10
5486,10,7,mult,70,1,3,1
5486,21,8,mult,168,1,3,2
5486,7,14,mult,98,1,3,3
5486,23,19,mult,437,1,3,4
5486,14,13,mult,182,1,3,5
5486,15,2,mult,30,1,3,6
5486,7,16,mult,112,1,3,7
5486,5,14,add,19,1,3,8
5486,13,21,add,34,1,3,9
5486,19,6,mult,114,1,3,10
4138,13,21,add,34,1,3,1
4138,7,16,mult,112,1,3,2
4138,23,19,mult,437,1,3,3
4138,10,7,mult,70,1,3,4
4138,21,8,mult,168,1,3,5
4138,14,13,mult,182,1,3,6
4138,7,14,mult,98,1,3,7
4138,19,6,mult,114,1,3,8
4138,15,2,mult,30,1,3,9
4138,5,14,add,19,1,3,10
5374,7,14,mult,98,1,3,1
5374,5,14,add,19,1,3,2
5374,7,16,mult,112,1,3,3
5374,23,19,mult,437,1,3,4
5374,15,2,mult,30,1,3,5
5374,13,21,add,34,1,3,6
5374,14,13,mult,182,1,3,7
5374,21,8,mult,168,1,3,8
5374,10,7,mult,70,1,3,9
5374,19,6,mult,114,1,3,10
5672,23,19,mult,437,1,3,1
5672,5,14,add,19,1,3,2
5672,19,6,mult,114,1,3,3
5672,7,14,mult,98,1,3,4
5672,10,7,mult,70,1,3,5
5672,13,21,add,34,1,3,6
5672,7,16,mult,112,1,3,7
5672,21,8,mult,168,1,3,8
5672,14,13,mult,182,1,3,9
5672,15,2,mult,30,1,3,10
4801,7,14,mult,98,1,3,1
4801,14,13,mult,162,0,3,2
4801,7,16,mult,112,1,3,3
4801,13,21,add,34,1,3,4
4801,23,19,mult,441,0,3,5
4801,21,8,mult,168,1,3,6
4801,5,14,add,19,1,3,7
4801,15,2,mult,30,1,3,8
4801,19,6,mult,114,1,3,9
4801,10,7,mult,70,1,3,10
5477,14,13,mult,182,1,3,1
5477,5,14,add,19,1,3,2
5477,7,16,mult,112,1,3,3
5477,7,14,mult,98,1,3,4
5477,23,19,mult,437,1,3,5
5477,21,8,mult,168,1,3,6
5477,13,21,add,34,1,3,7
5477,19,6,mult,94,0,3,8
5477,10,7,mult,70,1,3,9
5477,15,2,mult,30,1,3,10
5328,10,7,mult,70,1,3,1
5328,15,2,mult,30,1,3,2
5328,21,8,mult,168,1,3,3
5328,19,6,mult,114,1,3,4
5328,7,14,mult,98,1,3,5
5328,7,16,mult,112,1,3,6
5328,13,21,add,34,1,3,7
5328,14,13,mult,182,1,3,8
5328,5,14,add,19,1,3,9
5328,23,19,mult,437,1,3,10
5596,21,8,mult,168,1,3,1
5596,19,6,mult,94,0,3,2
5596,15,2,mult,30,1,3,3
5596,5,14,add,19,1,3,4
5596,7,14,mult,98,1,3,5
5596,23,19,mult,437,1,3,6
5596,10,7,mult,70,1,3,7
5596,14,13,mult,182,1,3,8
5596,7,16,mult,112,1,3,9
5596,13,21,add,34,1,3,10
5467,19,6,mult,114,1,3,1
5467,5,14,add,19,1,3,2
5467,7,16,mult,112,1,3,3
5467,13,21,add,34,1,3,4
5467,15,2,mult,30,1,3,5
5467,7,14,mult,128,0,3,6
5467,14,13,mult,182,1,3,7
5467,23,19,mult,437,1,3,8
5467,10,7,mult,70,1,3,9
5467,21,8,mult,168,1,3,10
5124,23,19,mult,437,1,3,1
5124,15,2,mult,30,1,3,2
5124,19,6,mult,114,1,3,3
5124,21,8,mult,168,1,3,4
5124,7,14,mult,98,1,3,5
5124,7,16,mult,112,1,3,6
5124,13,21,add,34,1,3,7
5124,5,14,add,19,1,3,8
5124,14,13,mult,182,1,3,9
5124,10,7,mult,70,1,3,10
4127,19,6,mult,64,0,3,1
4127,7,14,mult,98,1,3,2
4127,10,7,mult,70,1,3,3
4127,14,13,mult,0,0,3,4
4127,5,14,add,19,1,3,5
4127,13,21,add,34,1,3,6
4127,15,2,mult,30,1,3,7
4127,7,16,mult,0,0,3,8
4127,23,19,mult,0,0,3,9
4127,21,8,mult,168,1,3,10
5465,7,16,mult,112,1,3,1
5465,14,13,mult,182,1,3,2
5465,13,21,add,273,0,3,3
5465,10,7,mult,70,1,3,4
5465,21,8,mult,168,1,3,5
5465,19,6,mult,94,0,3,6
5465,7,14,mult,98,1,3,7
5465,23,19,mult,372,0,3,8
5465,5,14,add,19,1,3,9
5465,15,2,mult,30,1,3,10
5532,21,8,mult,168,1,3,1
5532,7,16,mult,85,0,3,2
5532,7,14,mult,98,1,3,3
5532,19,6,mult,102,0,3,4
5532,15,2,mult,30,1,3,5
5532,10,7,mult,70,1,3,6
5532,5,14,add,19,1,3,7
5532,14,13,mult,201,0,3,8
5532,23,19,mult,240,0,3,9
5532,13,21,add,34,1,3,10
360,15,2,mult,30,1,3,1
360,23,19,mult,400,0,3,2
360,5,14,add,19,1,3,3
360,13,21,add,34,1,3,4
360,21,8,mult,168,1,3,5
360,7,14,mult,98,1,3,6
360,19,6,mult,114,1,3,7
360,7,16,mult,112,1,3,8
360,10,7,mult,70,1,3,9
360,14,13,mult,162,0,3,10
4780,7,14,mult,98,1,3,1
4780,10,7,mult,70,1,3,2
4780,5,14,add,19,1,3,3
4780,14,13,mult,152,0,3,4
4780,21,8,mult,168,1,3,5
4780,19,6,mult,114,1,3,6
4780,15,2,mult,30,1,3,7
4780,23,19,mult,342,0,3,8
4780,13,21,add,44,0,3,9
4780,7,16,mult,102,0,3,10
5146,14,13,mult,182,1,3,1
5146,21,8,mult,168,1,3,2
5146,19,6,mult,114,1,3,3
5146,15,2,mult,30,1,3,4
5146,7,14,mult,98,1,3,5
5146,5,14,add,19,1,3,6
5146,23,19,mult,437,1,3,7
5146,13,21,add,34,1,3,8
5146,7,16,mult,112,1,3,9
5146,10,7,mult,70,1,3,10
5341,10,7,mult,70,1,3,1
5341,14,13,mult,9,0,3,2
5341,19,6,mult,9,0,3,3
5341,5,14,add,9,0,3,4
5341,13,21,add,9,0,3,5
5341,21,8,mult,9,0,3,6
5341,7,16,mult,9,0,3,7
5341,15,2,mult,9,0,3,8
5341,7,14,mult,9,0,3,9
5341,23,19,mult,9,0,3,10
5510,5,14,add,19,1,3,1
5510,10,7,mult,70,1,3,2
5510,21,8,mult,168,1,3,3
5510,23,19,mult,237,0,3,4
5510,15,2,mult,30,1,3,5
5510,14,13,mult,182,1,3,6
5510,19,6,mult,194,0,3,7
5510,7,16,mult,112,1,3,8
5510,7,14,mult,108,0,3,9
5510,13,21,add,34,1,3,10
4413,15,2,mult,30,1,3,1
4413,21,8,mult,168,1,3,2
4413,23,19,mult,207,0,3,3
4413,13,21,add,34,1,3,4
4413,10,7,mult,70,1,3,5
4413,14,13,mult,182,1,3,6
4413,5,14,add,19,1,3,7
4413,7,16,mult,114,0,3,8
4413,19,6,mult,114,1,3,9
4413,7,14,mult,98,1,3,10
5326,5,14,add,19,1,3,1
5326,23,19,mult,437,1,3,2
5326,15,2,mult,30,1,3,3
5326,19,6,mult,116,0,3,4
5326,10,7,mult,70,1,3,5
5326,7,16,mult,132,0,3,6
5326,7,14,mult,98,1,3,7
5326,14,13,mult,182,1,3,8
5326,13,21,add,34,1,3,9
5326,21,8,mult,168,1,3,10
5049,5,14,add,19,1,3,1
5049,10,7,mult,70,1,3,2
5049,13,21,add,34,1,3,3
5049,14,13,mult,182,1,3,4
5049,23,19,mult,347,0,3,5
5049,21,8,mult,108,0,3,6
5049,7,16,mult,112,1,3,7
5049,15,2,mult,30,1,3,8
5049,19,6,mult,114,1,3,9
5049,7,14,mult,98,1,3,10
5567,7,14,mult,128,0,3,1
5567,21,8,mult,168,1,3,2
5567,19,6,mult,114,1,3,3
5567,23,19,mult,8,0,3,4
5567,15,2,mult,30,1,3,5
5567,5,14,add,19,1,3,6
5567,7,16,mult,58,0,3,7
5567,13,21,add,34,1,3,8
5567,10,7,mult,70,1,3,9
5567,14,13,mult,49,0,3,10
4783,5,14,add,19,1,3,1
4783,23,19,mult,437,1,3,2
4783,19,6,mult,114,1,3,3
4783,15,2,mult,30,1,3,4
4783,21,8,mult,168,1,3,5
4783,7,16,mult,112,1,3,6
4783,13,21,add,34,1,3,7
4783,14,13,mult,182,1,3,8
4783,10,7,mult,70,1,3,9
4783,7,14,mult,98,1,3,10
5703,7,14,mult,98,1,3,1
5703,21,8,mult,168,1,3,2
5703,10,7,mult,70,1,3,3
5703,19,6,mult,114,1,3,4
5703,23,19,mult,437,1,3,5
5703,5,14,add,19,1,3,6
5703,7,16,mult,132,0,3,7
5703,15,2,mult,30,1,3,8
5703,13,21,add,34,1,3,9
5703,14,13,mult,182,1,3,10
5258,19,6,mult,114,1,3,1
5258,14,13,mult,182,1,3,2
5258,5,14,add,19,1,3,3
5258,7,14,mult,98,1,3,4
5258,23,19,mult,437,1,3,5
5258,13,21,add,35,0,3,6
5258,21,8,mult,169,0,3,7
5258,15,2,mult,30,1,3,8
5258,10,7,mult,70,1,3,9
5258,7,16,mult,112,1,3,10
5304,14,13,mult,182,1,3,1
5304,7,14,mult,98,1,3,2
5304,13,21,add,34,1,3,3
5304,10,7,mult,70,1,3,4
5304,5,14,add,19,1,3,5
5304,21,8,mult,168,1,3,6
5304,7,16,mult,112,1,3,7
5304,19,6,mult,114,1,3,8
5304,15,2,mult,30,1,3,9
5304,23,19,mult,437,1,3,10
4813,13,21,add,34,1,3,1
4813,15,2,mult,30,1,3,2
4813,23,19,mult,437,1,3,3
4813,7,14,mult,119,0,3,4
4813,19,6,mult,114,1,3,5
4813,14,13,mult,202,0,3,6
4813,7,16,mult,152,0,3,7
4813,5,14,add,19,1,3,8
4813,10,7,mult,70,1,3,9
4813,21,8,mult,168,1,3,10
4912,19,6,mult,114,1,3,1
4912,5,14,add,19,1,3,2
4912,7,14,mult,98,1,3,3
4912,13,21,add,34,1,3,4
4912,15,2,mult,30,1,3,5
4912,7,16,mult,89,0,3,6
4912,14,13,mult,182,1,3,7
4912,23,19,mult,437,1,3,8
4912,21,8,mult,169,0,3,9
4912,10,7,mult,70,1,3,10
5470,7,16,mult,102,0,3,1
5470,14,13,mult,182,1,3,2
5470,5,14,add,19,1,3,3
5470,23,19,mult,207,0,3,4
5470,15,2,mult,30,1,3,5
5470,7,14,mult,98,1,3,6
5470,13,21,add,34,1,3,7
5470,10,7,mult,70,1,3,8
5470,21,8,mult,168,1,3,9
5470,19,6,mult,114,1,3,10
5704,10,7,mult,70,1,3,1
5704,7,14,mult,98,1,3,2
5704,13,21,add,34,1,3,3
5704,5,14,add,19,1,3,4
5704,7,16,mult,112,1,3,5
5704,21,8,mult,168,1,3,6
5704,23,19,mult,437,1,3,7
5704,19,6,mult,114,1,3,8
5704,14,13,mult,182,1,3,9
5704,15,2,mult,30,1,3,10
5223,7,14,mult,98,1,3,1
5223,5,14,add,19,1,3,2
5223,15,2,mult,30,1,3,3
5223,21,8,mult,168,1,3,4
5223,10,7,mult,70,1,3,5
5223,13,21,add,34,1,3,6
5223,23,19,mult,437,1,3,7
5223,19,6,mult,114,1,3,8
5223,14,13,mult,182,1,3,9
5223,7,16,mult,112,1,3,10
4600,13,21,add,34,1,3,1
4600,10,7,mult,70,1,3,2
4600,14,13,mult,124,0,3,3
4600,5,14,add,19,1,3,4
4600,23,19,mult,188,0,3,5
4600,19,6,mult,156,0,3,6
4600,21,8,mult,168,1,3,7
4600,7,16,mult,82,0,3,8
4600,15,2,mult,0,0,3,9
4600,7,14,mult,88,0,3,10
5663,13,21,add,34,1,3,1
5663,19,6,mult,114,1,3,2
5663,10,7,mult,70,1,3,3
5663,15,2,mult,30,1,3,4
5663,23,19,mult,437,1,3,5
5663,7,16,mult,112,1,3,6
5663,21,8,mult,168,1,3,7
5663,5,14,add,19,1,3,8
5663,7,14,mult,38,0,3,9
5663,14,13,mult,182,1,3,10
3981,14,13,mult,182,1,3,1
3981,10,7,mult,70,1,3,2
3981,7,16,mult,112,1,3,3
3981,21,8,mult,168,1,3,4
3981,13,21,add,34,1,3,5
3981,19,6,mult,114,1,3,6
3981,5,14,add,19,1,3,7
3981,23,19,mult,437,1,3,8
3981,7,14,mult,98,1,3,9
3981,15,2,mult,30,1,3,10
4218,21,8,mult,168,1,3,1
4218,23,19,mult,218,0,3,2
4218,7,16,mult,112,1,3,3
4218,13,21,add,34,1,3,4
4218,5,14,add,19,1,3,5
4218,15,2,mult,30,1,3,6
4218,10,7,mult,70,1,3,7
4218,7,14,mult,98,1,3,8
4218,14,13,mult,112,0,3,9
4218,19,6,mult,114,1,3,10
5629,5,14,add,19,1,3,1
5629,10,7,mult,70,1,3,2
5629,14,13,mult,152,0,3,3
5629,23,19,mult,237,0,3,4
5629,21,8,mult,168,1,3,5
5629,7,16,mult,112,1,3,6
5629,19,6,mult,114,1,3,7
5629,13,21,add,34,1,3,8
5629,7,14,mult,98,1,3,9
5629,15,2,mult,30,1,3,10
2755,7,14,mult,98,1,3,1
2755,19,6,mult,116,0,3,2
2755,23,19,mult,227,0,3,3
2755,15,2,mult,30,1,3,4
2755,5,14,add,19,1,3,5
2755,10,7,mult,70,1,3,6
2755,14,13,mult,182,1,3,7
2755,21,8,mult,168,1,3,8
2755,13,21,add,34,1,3,9
2755,7,16,mult,112,1,3,10
5705,19,6,mult,114,1,3,1
5705,14,13,mult,183,0,3,2
5705,7,14,mult,28,0,3,3
5705,10,7,mult,70,1,3,4
5705,21,8,mult,168,1,3,5
5705,13,21,add,34,1,3,6
5705,7,16,mult,130,0,3,7
5705,15,2,mult,30,1,3,8
5705,5,14,add,19,1,3,9
5705,23,19,mult,437,1,3,10
5500,21,8,mult,168,1,3,1
5500,7,16,mult,112,1,3,2
5500,15,2,mult,30,1,3,3
5500,14,13,mult,82,0,3,4
5500,23,19,mult,77,0,3,5
5500,10,7,mult,70,1,3,6
5500,19,6,mult,114,1,3,7
5500,5,14,add,19,1,3,8
5500,13,21,add,34,1,3,9
5500,7,14,mult,98,1,3,10
5535,15,2,mult,15,0,3,1
5535,7,14,mult,98,1,3,2
5535,10,7,mult,70,1,3,3
5535,19,6,mult,114,1,3,4
5535,7,16,mult,112,1,3,5
5535,13,21,add,34,1,3,6
5535,21,8,mult,168,1,3,7
5535,5,14,add,5,0,3,8
5535,23,19,mult,437,1,3,9
5535,14,13,mult,182,1,3,10
5254,23,19,mult,437,1,3,1
5254,21,8,mult,168,1,3,2
5254,7,16,mult,112,1,3,3
5254,10,7,mult,70,1,3,4
5254,13,21,add,34,1,3,5
5254,5,14,add,19,1,3,6
5254,15,2,mult,30,1,3,7
5254,14,13,mult,182,1,3,8
5254,7,14,mult,98,1,3,9
5254,19,6,mult,94,0,3,10
3970,21,8,mult,168,1,3,1
3970,7,14,mult,98,1,3,2
3970,23,19,mult,999,0,3,3
3970,10,7,mult,70,1,3,4
3970,13,21,add,34,1,3,5
3970,7,16,mult,112,1,3,6
3970,19,6,mult,114,1,3,7
3970,14,13,mult,4,0,3,8
3970,15,2,mult,30,1,3,9
3970,5,14,add,19,1,3,10
5674,21,8,mult,168,1,3,1
5674,13,21,add,34,1,3,2
5674,19,6,mult,114,1,3,3
5674,15,2,mult,30,1,3,4
5674,10,7,mult,70,1,3,5
5674,23,19,mult,400,0,3,6
5674,14,13,mult,182,1,3,7
5674,7,14,mult,98,1,3,8
5674,7,16,mult,112,1,3,9
5674,5,14,add,19,1,3,10
5706,7,14,mult,98,1,3,1
5706,14,13,mult,168,0,3,2
5706,23,19,mult,437,1,3,3
5706,7,16,mult,212,0,3,4
5706,13,21,add,34,1,3,5
5706,19,6,mult,114,1,3,6
5706,10,7,mult,70,1,3,7
5706,21,8,mult,168,1,3,8
5706,15,2,mult,30,1,3,9
5706,5,14,add,19,1,3,10
5545,10,7,mult,70,1,3,1
5545,14,13,mult,283,0,3,2
5545,19,6,mult,114,1,3,3
5545,7,14,mult,98,1,3,4
5545,5,14,add,70,0,3,5
5545,13,21,add,273,0,3,6
5545,23,19,mult,437,1,3,7
5545,21,8,mult,168,1,3,8
5545,7,16,mult,112,1,3,9
5545,15,2,mult,30,1,3,10
3320,15,2,mult,30,1,3,1
3320,23,19,mult,437,1,3,2
3320,14,13,mult,183,0,3,3
3320,5,14,add,19,1,3,4
3320,13,21,add,34,1,3,5
3320,7,14,mult,98,1,3,6
3320,21,8,mult,168,1,3,7
3320,10,7,mult,70,1,3,8
3320,7,16,mult,112,1,3,9
3320,19,6,mult,114,1,3,10
5452,5,14,add,19,1,3,1
5452,23,19,mult,237,0,3,2
5452,10,7,mult,70,1,3,3
5452,21,8,mult,168,1,3,4
5452,7,14,mult,98,1,3,5
5452,15,2,mult,30,1,3,6
5452,7,16,mult,112,1,3,7
5452,14,13,mult,182,1,3,8
5452,19,6,mult,114,1,3,9
5452,13,21,add,34,1,3,10
5653,7,16,mult,112,1,3,1
5653,15,2,mult,30,1,3,2
5653,13,21,add,34,1,3,3
5653,5,14,add,19,1,3,4
5653,23,19,mult,441,0,3,5
5653,7,14,mult,98,1,3,6
5653,21,8,mult,168,1,3,7
5653,19,6,mult,114,1,3,8
5653,10,7,mult,70,1,3,9
5653,14,13,mult,175,0,3,10
5519,10,7,mult,70,1,3,1
5519,7,16,mult,112,1,3,2
5519,14,13,mult,192,0,3,3
5519,19,6,mult,114,1,3,4
5519,23,19,mult,437,1,3,5
5519,21,8,mult,168,1,3,6
5519,7,14,mult,98,1,3,7
5519,15,2,mult,30,1,3,8
5519,5,14,add,19,1,3,9
5519,13,21,add,34,1,3,10
5085,19,6,mult,78,0,3,1
5085,7,16,mult,112,1,3,2
5085,21,8,mult,168,1,3,3
5085,14,13,mult,122,0,3,4
5085,23,19,mult,129,0,3,5
5085,15,2,mult,30,1,3,6
5085,7,14,mult,28,0,3,7
5085,13,21,add,34,1,3,8
5085,10,7,mult,70,1,3,9
5085,5,14,add,19,1,3,10
919,7,14,mult,84,0,3,1
919,15,2,mult,30,1,3,2
919,19,6,mult,114,1,3,3
919,7,16,mult,112,1,3,4
919,13,21,add,34,1,3,5
919,10,7,mult,70,1,3,6
919,21,8,mult,208,0,3,7
919,5,14,add,19,1,3,8
919,23,19,mult,437,1,3,9
919,14,13,mult,182,1,3,10
5637,21,8,mult,168,1,3,1
5637,10,7,mult,70,1,3,2
5637,5,14,add,19,1,3,3
5637,15,2,mult,30,1,3,4
5637,19,6,mult,114,1,3,5
5637,13,21,add,35,0,3,6
5637,23,19,mult,540,0,3,7
5637,7,14,mult,91,0,3,8
5637,7,16,mult,112,1,3,9
5637,14,13,mult,182,1,3,10
3160,14,13,mult,120,0,3,1
3160,19,6,mult,85,0,3,2
3160,15,2,mult,30,1,3,3
3160,5,14,add,19,1,3,4
3160,23,19,mult,57,0,3,5
3160,7,16,mult,85,0,3,6
3160,21,8,mult,160,0,3,7
3160,13,21,add,34,1,3,8
3160,10,7,mult,70,1,3,9
3160,7,14,mult,108,0,3,10
4987,10,7,mult,70,1,3,1
4987,19,6,mult,104,0,3,2
4987,7,16,mult,112,1,3,3
4987,5,14,add,19,1,3,4
4987,14,13,mult,182,1,3,5
4987,15,2,mult,30,1,3,6
4987,13,21,add,34,1,3,7
4987,23,19,mult,437,1,3,8
4987,7,14,mult,98,1,3,9
4987,21,8,mult,168,1,3,10
5671,19,6,mult,114,1,3,1
5671,7,16,mult,112,1,3,2
5671,7,14,mult,98,1,3,3
5671,23,19,mult,437,1,3,4
5671,14,13,mult,182,1,3,5
5671,15,2,mult,30,1,3,6
5671,10,7,mult,70,1,3,7
5671,5,14,add,19,1,3,8
5671,21,8,mult,168,1,3,9
5671,13,21,add,34,1,3,10
5617,5,14,add,19,1,3,1
5617,10,7,mult,70,1,3,2
5617,13,21,add,34,1,3,3
5617,7,14,mult,98,1,3,4
5617,15,2,mult,30,1,3,5
5617,21,8,mult,168,1,3,6
5617,14,13,mult,172,0,3,7
5617,19,6,mult,114,1,3,8
5617,23,19,mult,437,1,3,9
5617,7,16,mult,112,1,3,10
4478,7,16,mult,102,0,3,1
4478,23,19,mult,227,0,3,2
4478,13,21,add,203,0,3,3
4478,7,14,mult,98,1,3,4
4478,5,14,add,19,1,3,5
4478,10,7,mult,70,1,3,6
4478,19,6,mult,114,1,3,7
4478,14,13,mult,162,0,3,8
4478,21,8,mult,168,1,3,9
4478,15,2,mult,30,1,3,10
4525,7,16,mult,112,1,3,1
4525,23,19,mult,407,0,3,2
4525,14,13,mult,182,1,3,3
4525,13,21,add,34,1,3,4
4525,7,14,mult,98,1,3,5
4525,21,8,mult,168,1,3,6
4525,15,2,mult,30,1,3,7
4525,10,7,mult,70,1,3,8
4525,5,14,add,19,1,3,9
4525,19,6,mult,102,0,3,10
4355,14,13,mult,182,1,3,1
4355,23,19,mult,287,0,3,2
4355,15,2,mult,30,1,3,3
4355,7,14,mult,98,1,3,4
4355,21,8,mult,168,1,3,5
4355,13,21,add,24,0,3,6
4355,19,6,mult,114,1,3,7
4355,10,7,mult,70,1,3,8
4355,5,14,add,19,1,3,9
4355,7,16,mult,112,1,3,10
5431,10,7,mult,70,1,3,1
5431,5,14,add,19,1,3,2
5431,19,6,mult,114,1,3,3
5431,14,13,mult,182,1,3,4
5431,21,8,mult,168,1,3,5
5431,13,21,add,34,1,3,6
5431,7,14,mult,98,1,3,7
5431,15,2,mult,30,1,3,8
5431,23,19,mult,437,1,3,9
5431,7,16,mult,92,0,3,10
5461,15,2,mult,30,1,3,1
5461,21,8,mult,168,1,3,2
5461,19,6,mult,0,0,3,3
5461,10,7,mult,70,1,3,4
5461,14,13,mult,183,0,3,5
5461,5,14,add,19,1,3,6
5461,23,19,mult,427,0,3,7
5461,7,16,mult,52,0,3,8
5461,7,14,mult,98,1,3,9
5461,13,21,add,34,1,3,10
813,23,19,mult,222,0,3,1
813,21,8,mult,168,1,3,2
813,5,14,add,19,1,3,3
813,7,16,mult,112,1,3,4
813,14,13,mult,182,1,3,5
813,19,6,mult,114,1,3,6
813,15,2,mult,30,1,3,7
813,10,7,mult,70,1,3,8
813,7,14,mult,98,1,3,9
813,13,21,add,34,1,3,10
5668,15,2,mult,30,1,3,1
5668,21,8,mult,136,0,3,2
5668,5,14,add,19,1,3,3
5668,19,6,mult,114,1,3,4
5668,7,16,mult,112,1,3,5
5668,10,7,mult,70,1,3,6
5668,14,13,mult,182,1,3,7
5668,23,19,mult,437,1,3,8
5668,7,14,mult,98,1,3,9
5668,13,21,add,34,1,3,10
4452,19,6,mult,104,0,3,1
4452,15,2,mult,30,1,3,2
4452,13,21,add,34,1,3,3
4452,5,14,add,19,1,3,4
4452,7,14,mult,98,1,3,5
4452,21,8,mult,168,1,3,6
4452,14,13,mult,172,0,3,7
4452,10,7,mult,70,1,3,8
4452,7,16,mult,112,1,3,9
4452,23,19,mult,437,1,3,10
3687,10,7,mult,70,1,3,1
3687,5,14,add,19,1,3,2
3687,7,14,mult,98,1,3,3
3687,21,8,mult,168,1,3,4
3687,14,13,mult,182,1,3,5
3687,23,19,mult,357,0,3,6
3687,13,21,add,34,1,3,7
3687,15,2,mult,30,1,3,8
3687,7,16,mult,112,1,3,9
3687,19,6,mult,114,1,3,10
5288,21,8,mult,168,1,3,1
5288,7,14,mult,728,0,3,2
5288,15,2,mult,30,1,3,3
5288,14,13,mult,182,1,3,4
5288,19,6,mult,114,1,3,5
5288,7,16,mult,103,0,3,6
5288,5,14,add,70,0,3,7
5288,13,21,add,273,0,3,8
5288,10,7,mult,70,1,3,9
5288,23,19,mult,447,0,3,10
5083,14,13,mult,182,1,3,1
5083,19,6,mult,114,1,3,2
5083,10,7,mult,70,1,3,3
5083,15,2,mult,30,1,3,4
5083,21,8,mult,168,1,3,5
5083,23,19,mult,507,0,3,6
5083,5,14,add,19,1,3,7
5083,7,16,mult,72,0,3,8
5083,7,14,mult,98,1,3,9
5083,13,21,add,34,1,3,10
5549,10,7,mult,70,1,3,1
5549,7,14,mult,98,1,3,2
5549,21,8,mult,168,1,3,3
5549,14,13,mult,182,1,3,4
5549,5,14,add,19,1,3,5
5549,7,16,mult,112,1,3,6
5549,15,2,mult,30,1,3,7
5549,13,21,add,34,1,3,8
5549,23,19,mult,217,0,3,9
5549,19,6,mult,114,1,3,10
5077,7,16,mult,34,0,3,1
5077,19,6,mult,34,0,3,2
5077,23,19,mult,34,0,3,3
5077,5,14,add,19,1,3,4
5077,13,21,add,34,1,3,5
5077,21,8,mult,23,0,3,6
5077,15,2,mult,30,1,3,7
5077,14,13,mult,200,0,3,8
5077,10,7,mult,70,1,3,9
5077,7,14,mult,210,0,3,10
5643,13,21,add,34,1,3,1
5643,15,2,mult,30,1,3,2
5643,21,8,mult,168,1,3,3
5643,23,19,mult,437,1,3,4
5643,7,16,mult,112,1,3,5
5643,7,14,mult,98,1,3,6
5643,14,13,mult,152,0,3,7
5643,19,6,mult,114,1,3,8
5643,5,14,add,19,1,3,9
5643,10,7,mult,70,1,3,10
5647,7,16,mult,3,0,3,1
5647,7,14,mult,3,0,3,2
5647,13,21,add,34,1,3,3
5647,5,14,add,19,1,3,4
5647,14,13,mult,27,0,3,5
5647,23,19,mult,2,0,3,6
5647,21,8,mult,196,0,3,7
5647,15,2,mult,30,1,3,8
5647,10,7,mult,70,1,3,9
5647,19,6,mult,114,1,3,10
2783,13,21,add,34,1,3,1
2783,23,19,mult,206,0,3,2
2783,21,8,mult,168,1,3,3
2783,14,13,mult,136,0,3,4
2783,7,14,mult,84,0,3,5
2783,10,7,mult,70,1,3,6
